dz, F
1.88148e-07, 4.27923e-10
1.88237e-07, 4.28673e-10
1.88326e-07, 4.29418e-10
1.88415e-07, 4.30155e-10
1.88504e-07, 4.30893e-10
1.88593e-07, 4.31628e-10
1.88682e-07, 4.32361e-10
1.88771e-07, 4.3309e-10
1.8886e-07, 4.33819e-10
1.88948e-07, 4.34544e-10
1.89037e-07, 4.35269e-10
1.89126e-07, 4.35996e-10
1.89215e-07, 4.36725e-10
1.89304e-07, 4.37455e-10
1.89394e-07, 4.38186e-10
1.89483e-07, 4.38917e-10
1.89572e-07, 4.39649e-10
1.89661e-07, 4.40376e-10
1.8975e-07, 4.41089e-10
1.89839e-07, 4.41802e-10
1.89928e-07, 4.42516e-10
1.90017e-07, 4.43236e-10
1.90106e-07, 4.43954e-10
1.90195e-07, 4.44674e-10
1.90284e-07, 4.45391e-10
1.90374e-07, 4.4611e-10
1.90463e-07, 4.46827e-10
1.90552e-07, 4.4754e-10
1.90641e-07, 4.4825e-10
1.9073e-07, 4.48963e-10
1.90819e-07, 4.49672e-10
1.90909e-07, 4.50374e-10
1.90998e-07, 4.51071e-10
1.91087e-07, 4.51761e-10
1.91176e-07, 4.52454e-10
1.91266e-07, 4.53151e-10
1.91355e-07, 4.53846e-10
1.91444e-07, 4.54535e-10
1.91533e-07, 4.55223e-10
1.91623e-07, 4.55912e-10
1.91712e-07, 4.56594e-10
1.91801e-07, 4.5727e-10
1.9189e-07, 4.57946e-10
1.9198e-07, 4.58622e-10
1.92069e-07, 4.59297e-10
1.92158e-07, 4.59963e-10
1.92248e-07, 4.60619e-10
1.92337e-07, 4.61273e-10
1.92426e-07, 4.61922e-10
1.92516e-07, 4.62567e-10
1.92605e-07, 4.632e-10
1.92695e-07, 4.63826e-10
1.92784e-07, 4.64451e-10
1.92873e-07, 4.65076e-10
1.92963e-07, 4.65696e-10
1.93052e-07, 4.66311e-10
1.93142e-07, 4.6692e-10
1.93231e-07, 4.67525e-10
1.9332e-07, 4.68126e-10
1.9341e-07, 4.68714e-10
1.93499e-07, 4.69294e-10
1.93589e-07, 4.69866e-10
1.93678e-07, 4.70432e-10
1.93768e-07, 4.7099e-10
1.93857e-07, 4.71539e-10
1.93947e-07, 4.72074e-10
1.94036e-07, 4.72597e-10
1.94125e-07, 4.73114e-10
1.94215e-07, 4.73621e-10
1.94304e-07, 4.74123e-10
1.94394e-07, 4.74613e-10
1.94483e-07, 4.75091e-10
1.94573e-07, 4.75568e-10
1.94663e-07, 4.76039e-10
1.94752e-07, 4.76499e-10
1.94842e-07, 4.76957e-10
1.94931e-07, 4.7741e-10
1.95021e-07, 4.77876e-10
1.9511e-07, 4.78359e-10
1.952e-07, 4.78847e-10
1.95289e-07, 4.79349e-10
1.95379e-07, 4.79852e-10
1.95468e-07, 4.80342e-10
1.95558e-07, 4.80813e-10
1.95648e-07, 4.81275e-10
1.95737e-07, 4.81732e-10
1.95827e-07, 4.82182e-10
1.95916e-07, 4.82628e-10
1.96006e-07, 4.83064e-10
1.96096e-07, 4.83489e-10
1.96185e-07, 4.8392e-10
1.96275e-07, 4.84368e-10
1.96364e-07, 4.84832e-10
1.96454e-07, 4.8531e-10
1.96544e-07, 4.85806e-10
1.96633e-07, 4.86314e-10
1.96723e-07, 4.86821e-10
1.96813e-07, 4.87326e-10
1.96902e-07, 4.87825e-10
1.96992e-07, 4.88319e-10
1.97081e-07, 4.8881e-10
1.97171e-07, 4.89286e-10
1.97261e-07, 4.89756e-10
1.9735e-07, 4.90219e-10
1.9744e-07, 4.90672e-10
1.9753e-07, 4.91116e-10
1.97619e-07, 4.91546e-10
1.97709e-07, 4.91967e-10
1.97799e-07, 4.9238e-10
1.97889e-07, 4.92784e-10
1.97978e-07, 4.93183e-10
1.98068e-07, 4.93573e-10
1.98158e-07, 4.93955e-10
1.98247e-07, 4.94326e-10
1.98337e-07, 4.94694e-10
1.98427e-07, 4.9506e-10
1.98516e-07, 4.95417e-10
1.98606e-07, 4.95764e-10
1.98696e-07, 4.96109e-10
1.98786e-07, 4.9645e-10
1.98875e-07, 4.96781e-10
1.98965e-07, 4.97106e-10
1.99055e-07, 4.97423e-10
1.99145e-07, 4.97736e-10
1.99234e-07, 4.98044e-10
1.99324e-07, 4.98343e-10
1.99414e-07, 4.98633e-10
1.99503e-07, 4.98912e-10
1.99593e-07, 4.99184e-10
1.99683e-07, 4.99448e-10
1.99773e-07, 4.99703e-10
1.99863e-07, 4.99942e-10
1.99952e-07, 5.00169e-10
2.00042e-07, 5.00387e-10
2.00132e-07, 5.00601e-10
2.00222e-07, 5.00806e-10
2.00311e-07, 5.01001e-10
2.00401e-07, 5.01188e-10
2.00491e-07, 5.01368e-10
2.00581e-07, 5.01541e-10
2.0067e-07, 5.01711e-10
2.0076e-07, 5.01878e-10
2.0085e-07, 5.02038e-10
2.0094e-07, 5.02186e-10
2.0103e-07, 5.02321e-10
2.01119e-07, 5.02442e-10
2.01209e-07, 5.02553e-10
2.01299e-07, 5.02654e-10
2.01389e-07, 5.02745e-10
2.01479e-07, 5.02828e-10
2.01568e-07, 5.02903e-10
2.01658e-07, 5.02967e-10
2.01748e-07, 5.03021e-10
2.01838e-07, 5.03065e-10
2.01928e-07, 5.03105e-10
2.02018e-07, 5.0314e-10
2.02107e-07, 5.03172e-10
2.02197e-07, 5.03196e-10
2.02287e-07, 5.03211e-10
2.02377e-07, 5.03225e-10
2.02467e-07, 5.03235e-10
2.02557e-07, 5.03242e-10
2.02646e-07, 5.03244e-10
2.02736e-07, 5.03241e-10
2.02826e-07, 5.03237e-10
2.02916e-07, 5.0323e-10
2.03006e-07, 5.03222e-10
2.03096e-07, 5.03206e-10
2.03185e-07, 5.03185e-10
2.03275e-07, 5.03164e-10
2.03365e-07, 5.0314e-10
2.03455e-07, 5.03117e-10
2.03545e-07, 5.03093e-10
2.03635e-07, 5.03065e-10
2.03724e-07, 5.03034e-10
2.03814e-07, 5.02996e-10
2.03904e-07, 5.02947e-10
2.03994e-07, 5.02894e-10
2.04084e-07, 5.02837e-10
2.04174e-07, 5.02778e-10
2.04264e-07, 5.02719e-10
2.04354e-07, 5.02657e-10
2.04443e-07, 5.02589e-10
2.04533e-07, 5.02518e-10
2.04623e-07, 5.02443e-10
2.04713e-07, 5.02365e-10
2.04803e-07, 5.02284e-10
2.04893e-07, 5.02201e-10
2.04983e-07, 5.02115e-10
2.05073e-07, 5.02028e-10
2.05162e-07, 5.01935e-10
2.05252e-07, 5.01836e-10
2.05342e-07, 5.01737e-10
2.05432e-07, 5.01634e-10
2.05522e-07, 5.01532e-10
2.05612e-07, 5.01428e-10
2.05702e-07, 5.01323e-10
2.05792e-07, 5.01216e-10
2.05882e-07, 5.01112e-10
2.05971e-07, 5.01002e-10
2.06061e-07, 5.0089e-10
2.06151e-07, 5.00783e-10
2.06241e-07, 5.00681e-10
2.06331e-07, 5.00577e-10
2.06421e-07, 5.00469e-10
2.06511e-07, 5.00359e-10
2.06601e-07, 5.00257e-10
2.06691e-07, 5.00159e-10
2.06781e-07, 5.00064e-10
2.0687e-07, 4.99975e-10
2.0696e-07, 4.99886e-10
2.0705e-07, 4.99798e-10
2.0714e-07, 4.99714e-10
2.0723e-07, 4.99633e-10
2.0732e-07, 4.99555e-10
2.0741e-07, 4.99481e-10
2.075e-07, 4.99407e-10
2.0759e-07, 4.99326e-10
